"numeroEvento","fechaInicio","fechaFin","duracionMinutos","codigoEstacionMayorAcumulado","valorMayorAcumulado","codigoEstacionMayorIntensidad","valorMayorIntensidad"
1330,2018-02-25 14:40:00.000,2018-02-25 18:34:00.000,234.000000000000000,206,13.520000000000000,206,81.720000000000000
1331,2018-03-03 15:00:00.000,2018-03-03 19:55:00.000,295.000000000000000,53,22.610000000000000,54,137.160000000000000
1332,2018-03-04 14:21:00.000,2018-03-04 18:40:00.000,259.000000000000000,193,45.970000000000000,65,118.870000000000000
1333,2018-03-05 12:50:00.000,2018-03-05 16:15:00.000,205.000000000000000,206,14.660000000000000,206,89.880000000000000
1334,2018-03-05 17:30:00.000,2018-03-06 01:07:00.000,457.000000000000000,1,23.880000000000000,206,107.760000000000000
1335,2018-03-06 14:27:00.000,2018-03-06 17:40:00.000,193.000000000000000,58,9.650000000000000,171,39.620000000000000
1336,2018-03-07 23:25:00.000,2018-03-08 00:00:00.000,199.000000000000000,30,11.180000000000000,30,51.820000000000000
1337,2018-03-13 06:19:00.000,2018-03-13 11:00:00.000,281.000000000000000,82,9.270000000000000,82,52.560000000000000
1338,2018-03-15 03:30:00.000,2018-03-15 08:37:00.000,307.000000000000000,51,10.670000000000000,51,85.340000000000000
1339,2018-03-18 12:30:00.000,2018-03-18 23:14:00.000,644.000000000000000,18,44.700000000000000,3,97.540000000000000
1340,2018-03-19 12:41:00.000,2018-03-19 16:22:00.000,221.000000000000000,3,41.910000000000000,3,137.160000000000000
1341,2018-03-20 12:30:00.000,2018-03-21 05:28:00.000,1018.000000000000000,37,54.100000000000000,282,118.870000000000000
1342,2018-03-21 13:07:00.000,2018-03-21 16:15:00.000,188.000000000000000,261,13.210000000000000,261,60.960000000000000
1343,2018-03-22 00:10:00.000,2018-03-22 07:50:00.000,460.000000000000000,82,6.670000000000000,82,26.040000000000000
1344,2018-03-22 20:30:00.000,2018-03-23 05:14:00.000,524.000000000000000,261,55.370000000000000,36,140.210000000000000
1345,2018-03-23 14:15:00.000,2018-03-24 04:10:00.000,835.000000000000000,21,63.250000000000000,83,109.680000000000000
1346,2018-03-24 09:30:00.000,2018-03-25 03:30:00.000,1080.000000000000000,39,38.350000000000000,39,103.630000000000000
1347,2018-03-25 13:37:00.000,2018-03-25 20:02:00.000,385.000000000000000,67,52.280000000000000,67,137.160000000000000
1348,2018-03-26 13:14:00.000,2018-03-27 00:07:00.000,653.000000000000000,242,56.900000000000000,17,158.500000000000000
1349,2018-03-27 14:30:00.000,2018-03-27 20:12:00.000,342.000000000000000,2,37.080000000000000,205,152.280000000000000
1350,2018-03-28 12:08:00.000,2018-03-28 09:44:00.000,584.000000000000000,207,15.940000000000000,207,119.280000000000000
1351,2018-03-28 23:27:00.000,2018-03-29 16:20:00.000,1013.000000000000000,3,9.140000000000000,3,27.430000000000000
1352,2018-03-30 02:27:00.000,2018-03-30 05:42:00.000,195.000000000000000,266,7.110000000000000,266,36.580000000000000
1353,2018-03-30 11:15:00.000,2018-03-30 17:13:00.000,358.000000000000000,171,10.160000000000000,171,36.580000000000000
1354,2018-03-30 17:59:00.000,2018-03-31 06:12:00.000,733.000000000000000,21,11.940000000000000,21,15.240000000000000
1355,2018-03-31 14:40:00.000,2018-04-01 06:10:00.000,930.000000000000000,4,70.100000000000000,205,108.720000000000000
1356,2018-04-01 13:03:00.000,2018-04-01 22:09:00.000,546.000000000000000,205,44.830000000000000,289,124.970000000000000
1357,2018-04-02 10:03:00.000,2018-04-02 22:43:00.000,760.000000000000000,274,42.420000000000000,274,128.020000000000000
1358,2018-04-03 10:16:00.000,2018-04-03 17:56:00.000,460.000000000000000,58,34.040000000000000,43,79.250000000000000
1359,2018-04-04 12:15:00.000,2018-04-04 22:00:00.000,585.000000000000000,57,41.660000000000000,288,115.820000000000000
1360,2018-04-05 13:17:00.000,2018-04-06 18:11:00.000,1734.000000000000000,205,87.720000000000000,35,103.630000000000000
1361,2018-04-07 14:50:00.000,2018-04-07 21:30:00.000,400.000000000000000,49,14.480000000000000,49,79.250000000000000
1362,2018-04-08 15:30:00.000,2018-04-08 18:50:00.000,200.000000000000000,63,11.180000000000000,63,79.200000000000000
1363,2018-04-09 14:05:00.000,2018-04-10 09:05:00.000,1140.000000000000000,4,70.610000000000000,76,146.300000000000000
1364,2018-04-10 10:00:00.000,2018-04-11 02:15:00.000,975.000000000000000,9,45.970000000000000,244,85.340000000000000
1365,2018-04-11 09:24:00.000,2018-04-12 06:51:00.000,1287.000000000000000,48,49.020000000000000,289,91.440000000000000
1366,2018-04-12 07:17:00.000,2018-04-13 01:31:00.000,1094.000000000000000,207,24.340000000000000,5,57.910000000000000
1367,2018-04-13 10:51:00.000,2018-04-13 16:51:00.000,360.000000000000000,105,31.780000000000000,11,79.250000000000000
1368,2018-04-13 18:17:00.000,2018-04-14 06:50:00.000,753.000000000000000,261,53.590000000000000,267,106.680000000000000
1369,2018-04-14 11:25:00.000,2018-04-14 22:18:00.000,653.000000000000000,3,36.070000000000000,43,103.630000000000000
1370,2018-04-16 13:30:00.000,2018-04-16 17:50:00.000,440.000000000000000,43,31.500000000000000,43,131.060000000000000
1371,2018-04-17 10:25:00.000,2018-04-17 16:32:00.000,367.000000000000000,88,20.830000000000000,56,70.100000000000000
1372,2018-04-18 21:45:00.000,2018-04-19 04:58:00.000,433.000000000000000,207,14.950000000000000,207,73.680000000000000
1373,2018-04-22 16:49:00.000,2018-04-23 03:49:00.000,660.000000000000000,21,52.320000000000000,45,128.020000000000000
1374,2018-04-23 15:30:00.000,2018-04-23 21:23:00.000,353.000000000000000,57,8.890000000000000,57,48.770000000000000
1375,2018-04-23 23:03:00.000,2018-04-24 06:30:00.000,447.000000000000000,193,24.890000000000000,64,94.490000000000000
1376,2018-04-24 12:30:00.000,2018-04-25 07:17:00.000,1127.000000000000000,12,15.750000000000000,28,97.540000000000000
1377,2018-04-25 15:30:00.000,2018-04-26 12:43:00.000,1273.000000000000000,23,46.990000000000000,23,57.910000000000000
1378,2018-04-26 14:03:00.000,2018-04-27 10:56:00.000,1253.000000000000000,82,126.360000000000000,2,158.500000000000000
1379,2018-04-27 11:10:00.000,2018-04-27 19:30:00.000,500.000000000000000,82,12.540000000000000,205,52.080000000000000
1380,2018-04-27 21:30:00.000,2018-04-28 11:43:00.000,853.000000000000000,205,36.940000000000000,82,116.040000000000000
1381,2018-04-28 13:56:00.000,2018-04-29 12:03:00.000,1327.000000000000000,82,57.180000000000000,202,91.320000000000000
1382,2018-04-29 13:23:00.000,2018-04-29 17:10:00.000,227.000000000000000,49,9.140000000000000,70,48.770000000000000
1383,2018-05-01 02:03:00.000,2018-05-01 07:45:00.000,342.000000000000000,43,26.160000000000000,43,82.300000000000000
1384,2018-05-01 11:03:00.000,2018-05-02 04:37:00.000,1054.000000000000000,205,20.740000000000000,68,86.760000000000000
1385,2018-05-02 13:03:00.000,2018-05-03 03:17:00.000,854.000000000000000,58,16.760000000000000,58,57.910000000000000
1386,2018-05-03 12:51:00.000,2018-05-04 06:10:00.000,1039.000000000000000,16,68.830000000000000,23,115.820000000000000
1387,2018-05-04 12:50:00.000,2018-05-04 21:37:00.000,527.000000000000000,58,33.780000000000000,263,170.690000000000000
1388,2018-05-05 09:44:00.000,2018-05-05 15:51:00.000,367.000000000000000,248,13.210000000000000,234,45.720000000000000
1389,2018-05-06 10:52:00.000,2018-05-06 19:00:00.000,488.000000000000000,73,40.400000000000000,73,79.920000000000000
1390,2018-05-06 19:38:00.000,2018-05-07 15:00:00.000,1162.000000000000000,194,50.040000000000000,26,88.390000000000000
1391,2018-05-07 16:04:00.000,2018-05-09 06:45:00.000,2321.000000000000000,38,79.250000000000000,64,112.780000000000000
1392,2018-05-09 11:52:00.000,2018-05-10 06:30:00.000,1118.000000000000000,61,34.800000000000000,61,97.540000000000000
1393,2018-05-10 13:06:00.000,2018-05-11 08:00:00.000,1134.000000000000000,42,48.510000000000000,32,124.970000000000000
1394,2018-05-11 12:00:00.000,2018-05-11 16:33:00.000,273.000000000000000,52,14.480000000000000,70,54.860000000000000
1395,2018-05-12 12:20:00.000,2018-05-13 06:54:00.000,1114.000000000000000,67,84.070000000000000,67,152.400000000000000
1396,2018-05-13 11:34:00.000,2018-05-14 09:58:00.000,1344.000000000000000,30,44.700000000000000,11,73.150000000000000
1397,2018-05-14 11:50:00.000,2018-05-15 06:14:00.000,1104.000000000000000,234,59.440000000000000,10,115.820000000000000
1398,2018-05-15 12:14:00.000,2018-05-15 23:50:00.000,696.000000000000000,67,56.130000000000000,189,170.690000000000000
1399,2018-05-16 12:38:00.000,2018-05-16 18:08:00.000,330.000000000000000,31,19.560000000000000,10,76.200000000000000
1400,2018-05-16 19:02:00.000,2018-05-17 04:55:00.000,593.000000000000000,30,22.860000000000000,171,73.150000000000000
1401,2018-05-17 13:22:00.000,2018-05-17 16:51:00.000,209.000000000000000,171,17.530000000000000,58,73.150000000000000
1402,2018-05-17 20:55:00.000,2018-05-18 06:55:00.000,600.000000000000000,30,12.950000000000000,4,48.770000000000000
1403,2018-05-18 12:29:00.000,2018-05-19 04:42:00.000,973.000000000000000,288,75.950000000000000,47,115.820000000000000
1404,2018-05-19 12:15:00.000,2018-05-20 05:22:00.000,1027.000000000000000,26,82.300000000000000,27,82.300000000000000
1405,2018-05-20 11:00:00.000,2018-05-21 04:35:00.000,1055.000000000000000,88,29.210000000000000,171,73.150000000000000
1406,2018-05-21 05:40:00.000,2018-05-21 15:34:00.000,594.000000000000000,19,9.910000000000000,19,73.150000000000000
1407,2018-05-22 11:28:00.000,2018-05-23 06:46:00.000,1158.000000000000000,61,78.990000000000000,38,128.020000000000000
1408,2018-05-23 11:25:00.000,2018-05-23 16:00:00.000,275.000000000000000,64,6.600000000000000,275,24.380000000000000
1409,2018-05-23 17:48:00.000,2018-05-23 19:39:00.000,111.000000000000000,4,14.730000000000000,10,54.860000000000000
1410,2018-05-25 15:15:00.000,2018-05-25 21:29:00.000,374.000000000000000,171,12.700000000000000,57,45.720000000000000
1411,2018-05-25 21:56:00.000,2018-05-26 05:13:00.000,437.000000000000000,30,8.380000000000000,63,9.140000000000000
1412,2018-05-26 09:49:00.000,2018-05-26 18:56:00.000,547.000000000000000,289,38.350000000000000,23,76.200000000000000
1413,2018-05-26 21:02:00.000,2018-05-27 06:37:00.000,575.000000000000000,66,23.110000000000000,207,52.920000000000000
1414,2018-05-27 14:36:00.000,2018-05-28 11:20:00.000,1244.000000000000000,3,54.100000000000000,38,137.160000000000000
1415,2018-05-29 12:02:00.000,2018-05-30 03:49:00.000,947.000000000000000,61,80.010000000000000,61,118.870000000000000
1416,2018-05-30 10:15:00.000,2018-05-30 17:49:00.000,454.000000000000000,23,22.610000000000000,241,115.820000000000000
1417,2018-05-30 19:02:00.000,2018-05-31 01:15:00.000,373.000000000000000,38,44.700000000000000,38,128.020000000000000
1418,2018-05-31 11:42:00.000,2018-05-31 18:49:00.000,427.000000000000000,62,22.860000000000000,62,115.820000000000000
1419,2018-05-31 19:29:00.000,2018-06-01 03:35:00.000,486.000000000000000,22,24.130000000000000,234,88.390000000000000
1420,2018-06-01 10:35:00.000,2018-06-02 02:48:00.000,973.000000000000000,253,40.390000000000000,66,82.300000000000000
1421,2018-06-02 18:52:00.000,2018-06-03 03:39:00.000,527.000000000000000,53,27.940000000000000,17,70.100000000000000
1422,2018-06-03 23:45:00.000,2018-06-04 03:05:00.000,200.000000000000000,234,14.480000000000000,234,57.910000000000000
1423,2018-06-06 11:57:00.000,2018-06-06 18:17:00.000,380.000000000000000,64,9.400000000000000,38,48.770000000000000
1424,2018-06-10 14:01:00.000,2018-06-10 17:29:00.000,208.000000000000000,33,9.140000000000000,33,82.300000000000000
1425,2018-06-11 14:00:00.000,2018-06-12 01:47:00.000,707.000000000000000,261,33.780000000000000,43,79.250000000000000
1426,2018-06-13 23:30:00.000,2018-06-14 05:50:00.000,380.000000000000000,38,10.670000000000000,10,33.530000000000000
1427,2018-06-14 13:38:00.000,2018-06-14 17:48:00.000,250.000000000000000,171,51.820000000000000,171,109.730000000000000
1428,2018-06-19 15:46:00.000,2018-06-19 17:51:00.000,125.000000000000000,171,18.290000000000000,58,71.100000000000000
1429,2018-06-20 12:45:00.000,2018-06-20 14:20:00.000,95.000000000000000,61,23.370000000000000,61,103.630000000000000
1430,2018-06-20 15:12:00.000,2018-06-20 18:34:00.000,202.000000000000000,171,13.210000000000000,57,64.010000000000000
1431,2018-06-20 19:00:00.000,2018-06-21 03:04:00.000,484.000000000000000,127,18.030000000000000,127,57.910000000000000
1432,2018-06-21 16:18:00.000,2018-06-21 19:41:00.000,213.000000000000000,127,10.670000000000000,31,57.910000000000000
1433,2018-06-21 20:59:00.000,2018-06-22 03:45:00.000,406.000000000000000,127,12.950000000000000,66,33.530000000000000
1434,2018-06-22 22:06:00.000,2018-06-23 04:51:00.000,405.000000000000000,168,23.880000000000000,31,45.720000000000000
1435,2018-06-23 17:35:00.000,2018-06-24 06:03:00.000,748.000000000000000,10,48.260000000000000,10,94.490000000000000
1436,2018-06-26 13:44:00.000,2018-06-26 18:35:00.000,291.000000000000000,61,13.970000000000000,61,70.100000000000000
1437,2018-06-27 16:35:00.000,2018-06-28 02:01:00.000,566.000000000000000,61,30.480000000000000,8,79.250000000000000
1438,2018-06-28 12:15:00.000,2018-06-28 18:45:00.000,390.000000000000000,18,14.220000000000000,18,73.150000000000000
1439,2018-06-29 15:30:00.000,2018-06-29 21:00:00.000,330.000000000000000,30,29.970000000000000,30,79.250000000000000
1440,2018-06-30 12:19:00.000,2018-06-30 22:47:00.000,628.000000000000000,58,11.430000000000000,58,48.770000000000000
1441,2018-07-01 14:23:00.000,2018-07-02 04:40:00.000,857.000000000000000,30,15.240000000000000,39,36.580000000000000
1442,2018-07-02 10:07:00.000,2018-07-02 16:58:00.000,411.000000000000000,30,12.450000000000000,88,51.820000000000000
1443,2018-07-02 17:34:00.000,2018-07-03 09:46:00.000,972.000000000000000,61,43.180000000000000,62,97.540000000000000
1444,2018-07-07 13:00:00.000,2018-07-07 03:17:00.000,197.000000000000000,57,19.300000000000000,57,51.820000000000000
1445,2018-07-09 13:24:00.000,2018-07-09 15:30:00.000,126.000000000000000,62,6.860000000000000,266,54.860000000000000
1446,2018-07-16 21:00:00.000,2018-07-17 01:05:00.000,245.000000000000000,3,7.110000000000000,3,30.480000000000000
1447,2018-07-17 16:09:00.000,2018-07-18 00:18:00.000,489.000000000000000,234,42.160000000000000,234,48.770000000000000
1448,2018-07-19 19:10:00.000,2018-07-20 01:24:00.000,374.000000000000000,234,15.240000000000000,30,21.340000000000000
1449,2018-07-20 20:15:00.000,2018-07-21 00:52:00.000,277.000000000000000,320,17.020000000000000,74,60.960000000000000
1450,2018-07-22 00:09:00.000,2018-07-22 03:42:00.000,213.000000000000000,11,14.480000000000000,11,76.200000000000000
1451,2018-07-23 22:45:00.000,2018-07-24 04:28:00.000,343.000000000000000,234,21.840000000000000,30,54.860000000000000
1452,2018-07-24 10:52:00.000,2018-07-24 20:49:00.000,597.000000000000000,4,37.850000000000000,4,91.440000000000000
1453,2018-07-26 11:48:00.000,2018-07-27 00:21:00.000,753.000000000000000,289,28.960000000000000,61,88.390000000000000
1454,2018-07-27 00:55:00.000,2018-07-27 04:51:00.000,239.000000000000000,30,6.100000000000000,25,18.290000000000000
1455,2018-07-27 11:52:00.000,2018-07-28 03:42:00.000,950.000000000000000,51,38.350000000000000,51,94.490000000000000
1456,2018-07-29 15:00:00.000,2018-07-29 16:35:00.000,95.000000000000000,18,11.680000000000000,18,64.010000000000000
1457,2018-07-29 17:27:00.000,2018-07-29 20:34:00.000,187.000000000000000,323,12.950000000000000,323,67.060000000000000
1458,2018-07-30 09:34:00.000,2018-07-30 22:23:00.000,769.000000000000000,70,26.420000000000000,16,73.150000000000000
1459,2018-07-30 22:30:00.000,2018-07-31 05:28:00.000,418.000000000000000,38,12.700000000000000,38,48.770000000000000
1460,2018-07-31 10:04:00.000,2018-07-31 18:30:00.000,506.000000000000000,57,21.080000000000000,241,82.300000000000000
1461,2018-08-01 13:30:00.000,2018-08-01 20:58:00.000,448.000000000000000,171,38.610000000000000,61,94.490000000000000
1462,2018-08-02 22:15:00.000,2018-08-03 10:38:00.000,743.000000000000000,42,19.810000000000000,254,23.400000000000000
1463,2018-08-03 17:23:00.000,2018-08-04 06:40:00.000,797.000000000000000,30,74.930000000000000,38,88.390000000000000
1464,2018-08-04 20:04:00.000,2018-08-05 17:17:00.000,1273.000000000000000,21,43.690000000000000,43,118.870000000000000
1465,2018-08-06 14:30:00.000,2018-08-06 16:08:00.000,98.000000000000000,171,26.920000000000000,171,76.200000000000000
1466,2018-08-13 18:13:00.000,2018-08-14 04:00:00.000,587.000000000000000,17,33.270000000000000,11,33.530000000000000
1467,2018-08-26 21:00:00.000,2018-08-27 07:10:00.000,610.000000000000000,48,19.300000000000000,88,33.530000000000000
1468,2018-08-18 20:45:00.000,2018-08-19 05:15:00.000,510.000000000000000,234,37.080000000000000,234,94.490000000000000
1469,2018-08-19 12:10:00.000,2018-08-19 14:41:00.000,151.000000000000000,64,6.860000000000000,64,48.770000000000000
1470,2018-08-23 14:49:00.000,2018-08-23 16:58:00.000,129.000000000000000,57,6.350000000000000,57,48.770000000000000
1471,2018-08-23 20:04:00.000,2018-08-24 08:34:00.000,750.000000000000000,278,24.890000000000000,3,76.200000000000000
1472,2018-08-25 22:00:00.000,2018-08-26 05:10:00.000,430.000000000000000,278,13.970000000000000,278,45.720000000000000
1474,2018-08-29 15:20:00.000,2018-08-29 23:34:00.000,494.000000000000000,43,24.890000000000000,171,82.300000000000000
1475,2018-08-30 00:42:00.000,2018-08-30 05:28:00.000,286.000000000000000,30,5.840000000000000,30,6.100000000000000
1476,2018-08-30 12:15:00.000,2018-08-30 19:03:00.000,408.000000000000000,33,25.400000000000000,33,118.870000000000000
1477,2018-08-31 14:27:00.000,2018-08-31 17:45:00.000,198.000000000000000,58,11.180000000000000,58,42.670000000000000
1478,2018-08-31 22:20:00.000,2018-09-01 07:00:00.000,520.000000000000000,30,6.350000000000000,30,57.910000000000000
1479,2018-09-02 19:43:00.000,2018-09-03 01:15:00.000,332.000000000000000,72,9.400000000000000,72,48.770000000000000
1480,2018-09-03 14:00:00.000,2018-09-03 16:15:00.000,135.000000000000000,1,58.670000000000000,171,106.680000000000000
1481,2018-09-03 20:14:00.000,2018-09-04 00:00:00.000,639.000000000000000,53,37.590000000000000,53,109.730000000000000
1482,2018-09-04 11:55:00.000,2018-09-04 17:30:00.000,335.000000000000000,328,21.080000000000000,295,82.300000000000000
1483,2018-09-04 18:30:00.000,2018-09-04 22:30:00.000,240.000000000000000,88,8.640000000000000,47,48.770000000000000
1484,2018-09-05 12:00:00.000,2018-09-05 14:50:00.000,170.000000000000000,189,22.100000000000000,189,85.340000000000000
1485,2018-09-05 15:20:00.000,2018-09-06 04:20:00.000,780.000000000000000,29,35.560000000000000,29,103.630000000000000
1486,2018-09-06 12:44:00.000,2018-09-06 17:09:00.000,265.000000000000000,58,6.600000000000000,57,30.480000000000000
